         13060031 function calls (13036035 primitive calls) in 22.732 seconds

   Random listing order was used

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      750    0.009    0.000    0.009    0.000 {method 'getint' of '_tkinter.tkapp' objects}
       82    0.000    0.000    0.000    0.000 {method 'getdouble' of '_tkinter.tkapp' objects}
      117    0.001    0.000    0.001    0.000 {method 'getboolean' of '_tkinter.tkapp' objects}
       17    0.000    0.000    0.000    0.000 {method 'splitlist' of '_tkinter.tkapp' objects}
       50    0.000    0.000    0.000    0.000 {method 'createcommand' of '_tkinter.tkapp' objects}
       50    0.000    0.000    0.000    0.000 {method 'deletecommand' of '_tkinter.tkapp' objects}
        1    2.068    2.068    2.593    2.593 {method 'mainloop' of '_tkinter.tkapp' objects}
        1    0.000    0.000    0.000    0.000 {method 'quit' of '_tkinter.tkapp' objects}
        3    0.000    0.000    0.000    0.000 {method 'interpaddr' of '_tkinter.tkapp' objects}
       45    0.000    0.000    0.000    0.000 {method 'clear' of 'matplotlib.ft2font.FT2Font' objects}
       45    0.000    0.000    0.000    0.000 {method 'set_size' of 'matplotlib.ft2font.FT2Font' objects}
       45    0.024    0.001    0.024    0.001 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
       23    0.000    0.000    0.000    0.000 {method 'get_width_height' of 'matplotlib.ft2font.FT2Font' objects}
       22    0.000    0.000    0.000    0.000 {method 'get_bitmap_offset' of 'matplotlib.ft2font.FT2Font' objects}
       45    0.000    0.000    0.000    0.000 {method 'get_descent' of 'matplotlib.ft2font.FT2Font' objects}
       22    0.001    0.000    0.001    0.000 {method 'draw_glyphs_to_bitmap' of 'matplotlib.ft2font.FT2Font' objects}
       41    0.004    0.000    0.004    0.000 {built-in method matplotlib._path.point_in_path}
       22    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.update_path_extents}
        4    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.clip_path_to_rect}
       82    0.001    0.000    0.001    0.000 {built-in method matplotlib._path.affine_transform}
       41    0.001    0.000    0.001    0.000 {built-in method matplotlib._path.cleanup_path}
     4670    0.016    0.000    0.016    0.000 {method 'item' of 'numpy.generic' objects}
        2    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.generic' objects}
       21    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
        2    0.000    0.000    0.000    0.000 {method 'all' of 'numpy.generic' objects}
        2    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.generic' objects}
      164    0.000    0.000    0.000    0.000 {method '__array__' of 'numpy.ndarray' objects}
       40    0.000    0.000    0.000    0.000 {method '__copy__' of 'numpy.ndarray' objects}
      239    0.001    0.000    0.003    0.000 {method 'all' of 'numpy.ndarray' objects}
     1528    0.005    0.000    0.037    0.000 {method 'any' of 'numpy.ndarray' objects}
  983/977    0.006    0.000    0.006    0.000 {method 'astype' of 'numpy.ndarray' objects}
     2434    0.012    0.000    0.012    0.000 {method 'copy' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 {method 'flatten' of 'numpy.ndarray' objects}
     1569    0.005    0.000    0.030    0.000 {method 'max' of 'numpy.ndarray' objects}
      809    0.002    0.000    0.009    0.000 {method 'min' of 'numpy.ndarray' objects}
      776    0.007    0.000    0.007    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
      889    0.002    0.000    0.002    0.000 {method 'ravel' of 'numpy.ndarray' objects}
      851    0.003    0.000    0.003    0.000 {method 'reshape' of 'numpy.ndarray' objects}
       20    0.000    0.000    0.000    0.000 {method 'searchsorted' of 'numpy.ndarray' objects}
       13    0.000    0.000    0.000    0.000 {method 'sort' of 'numpy.ndarray' objects}
      760    0.003    0.000    0.021    0.000 {method 'sum' of 'numpy.ndarray' objects}
      120    0.000    0.000    0.000    0.000 {method 'swapaxes' of 'numpy.ndarray' objects}
      760    0.006    0.000    0.006    0.000 {method 'take' of 'numpy.ndarray' objects}
      141    0.000    0.000    0.000    0.000 {method 'tolist' of 'numpy.ndarray' objects}
      760    0.002    0.000    0.002    0.000 {method 'transpose' of 'numpy.ndarray' objects}
    38/35    0.000    0.000    0.001    0.000 {method 'view' of 'numpy.ndarray' objects}
      309    0.001    0.000    0.001    0.000 {built-in method numpy.array}
12101/11341    0.052    0.000    0.124    0.000 {built-in method numpy.asarray}
      496    0.001    0.000    0.001    0.000 {built-in method numpy.asanyarray}
       35    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
       89    0.000    0.000    0.000    0.000 {built-in method numpy.zeros}
     4642    0.016    0.000    0.016    0.000 {built-in method numpy.empty}
       25    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
       16    0.000    0.000    0.000    0.000 {built-in method numpy.frompyfunc}
       44    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
       88    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
     5041    0.081    0.000    0.081    0.000 {method 'reduce' of 'numpy.ufunc' objects}
       20    0.000    0.000    0.000    0.000 {method 'outer' of 'numpy.ufunc' objects}
       13    0.000    0.000    0.000    0.000 <frozen _collections_abc>:827(values)
       12    0.000    0.000    0.000    0.000 <frozen _collections_abc>:848(__len__)
        1    0.000    0.000    0.000    0.000 <frozen ntpath>:236(split)
        1    0.000    0.000    0.000    0.000 <frozen genericpath>:133(_splitext)
      5/4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1390(_handle_fromlist)
       13    0.000    0.000    0.000    0.000 <frozen _collections_abc>:845(__init__)
        7    0.000    0.000    0.000    0.000 <frozen _collections_abc>:811(__contains__)
        1    0.000    0.000    0.000    0.000 <frozen ntpath>:35(_get_bothseps)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:645(parent)
       22    0.000    0.000    0.000    0.000 <frozen ntpath>:107(join)
        1    0.000    0.000    0.000    0.000 <frozen os>:680(__getitem__)
        1    0.000    0.000    0.000    0.000 <frozen ntpath>:257(splitext)
        1    0.000    0.000    0.000    0.000 <frozen ntpath>:268(basename)
        9    0.000    0.000    0.000    0.000 <frozen ntpath>:87(isabs)
       78    0.000    0.000    0.000    0.000 <frozen _collections_abc>:911(__iter__)
    10010    0.005    0.000    0.005    0.000 <frozen _collections_abc>:341(__subclasshook__)
        1    0.000    0.000    0.000    0.000 <frozen os>:748(check_str)
10065/10063    0.006    0.000    0.030    0.000 <frozen abc>:121(__subclasscheck__)
       18    0.000    0.000    0.000    0.000 <frozen ntpath>:51(normcase)
        9    0.000    0.000    0.000    0.000 <frozen ntpath>:564(normpath)
       70    0.000    0.000    0.000    0.000 <frozen ntpath>:179(splitroot)
   518677    0.340    0.000    0.778    0.000 <frozen abc>:117(__instancecheck__)
        1    0.000    0.000    0.000    0.000 <frozen os>:754(encodekey)
        9    0.000    0.000    0.005    0.001 <frozen ntpath>:700(realpath)
     4917    0.006    0.000    0.006    0.000 {built-in method __new__ of type object at 0x00007FFEAF9B98B0}
   518677    0.409    0.000    0.438    0.000 {built-in method _abc._abc_instancecheck}
10065/10063    0.018    0.000    0.023    0.000 {built-in method _abc._abc_subclasscheck}
       10    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
       10    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.deque' objects}
        4    0.000    0.000    0.000    0.000 {built-in method _functools.reduce}
      200    0.000    0.000    0.000    0.000 {method 'random' of '_random.Random' objects}
  1989189    0.509    0.000    0.509    0.000 {method 'getrandbits' of '_random.Random' objects}
      354    0.001    0.000    0.001    0.000 {method 'match' of 're.Pattern' objects}
       42    0.001    0.000    0.001    0.000 {method 'sub' of 're.Pattern' objects}
      108    0.000    0.000    0.000    0.000 {built-in method _struct.unpack_from}
      204    0.000    0.000    0.000    0.000 {method 'append' of 'array.array' objects}
      400    0.001    0.000    0.001    0.000 {built-in method math.atan2}
      845    0.007    0.000    0.007    0.000 {built-in method math.cos}
      105    0.000    0.000    0.000    0.000 {built-in method math.factorial}
       64    0.000    0.000    0.000    0.000 {built-in method math.isfinite}
      108    0.000    0.000    0.000    0.000 {built-in method math.radians}
      845    0.002    0.000    0.002    0.000 {built-in method math.sin}
      800    0.001    0.000    0.001    0.000 {built-in method math.sqrt}
        1    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        9    0.000    0.000    0.000    0.000 {built-in method nt.getcwd}
       18    0.004    0.000    0.004    0.000 {built-in method nt._getfinalpathname}
        9    0.000    0.000    0.000    0.000 {built-in method nt._path_normpath}
      189    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
        4    0.000    0.000    0.000    0.000 {built-in method nt._path_isfile}
        1    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
       45    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        2    0.000    0.000    0.000    0.000 {built-in method _thread.get_native_id}
        1    0.000    0.000    0.000    0.000 {built-in method time.time}
       16    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
      135    0.001    0.000    0.001    0.000 {method 'read' of '_io.BufferedReader' objects}
       27    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
       45    0.000    0.000    0.000    0.000 {method 'tell' of '_io.BufferedReader' objects}
        9    0.001    0.000    0.001    0.000 {built-in method _io.open}
       18    0.000    0.000    0.000    0.000 {built-in method _winapi.LCMapStringEx}
       36    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        9    0.000    0.000    0.000    0.000 {method 'islower' of 'bytes' objects}
        7    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
       37    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
     2381    0.002    0.000    0.002    0.000 {function RcParams.__getitem__ at 0x0000016BED376480}
     3515    0.003    0.000    0.003    0.000 {method 'get' of 'dict' objects}
       98    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
      716    0.001    0.000    0.001    0.000 {method 'pop' of 'dict' objects}
      760    0.001    0.000    0.001    0.000 {method 'keys' of 'dict' objects}
     8274    0.004    0.000    0.004    0.000 {method 'items' of 'dict' objects}
     1038    0.001    0.000    0.001    0.000 {method 'values' of 'dict' objects}
      415    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
       35    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
      172    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
   512636    0.244    0.000    0.244    0.000 {method 'append' of 'list' objects}
       86    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
      102    0.000    0.000    0.002    0.000 {method 'extend' of 'list' objects}
       49    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        9    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
  1547528    0.550    0.000    0.550    0.000 {method 'bit_length' of 'int' objects}
        1    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.OrderedDict' objects}
       46    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
       42    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
       42    0.000    0.000    0.000    0.000 {method 'update' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 {method 'move_to_end' of 'collections.OrderedDict' objects}
  1710011    0.535    0.000    0.535    0.000 {method 'add' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        3    0.000    0.000    0.000    0.000 {method 'indices' of 'slice' objects}
      137    0.001    0.000    0.001    0.000 {method '__reduce_ex__' of 'object' objects}
      210    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
      900    0.004    0.000    0.004    0.000 {method 'split' of 'str' objects}
      125    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
      170    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
       56    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
       42    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
       42    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
       10    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
      254    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
       42    0.000    0.000    0.000    0.000 {method 'isnumeric' of 'str' objects}
       21    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
     4692    0.002    0.000    0.002    0.000 {built-in method _warnings._filters_mutated}
      164    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
     2354    0.014    0.000    0.026    0.000 {built-in method builtins.all}
     5033    0.011    0.000    0.054    0.000 {built-in method builtins.any}
     2964    0.001    0.000    0.001    0.000 {built-in method builtins.callable}
      245    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.exec}
51137/51131    0.044    0.000    0.047    0.000 {built-in method builtins.getattr}
12545/12543    0.019    0.000    0.024    0.000 {built-in method builtins.hasattr}
5978/5838    0.003    0.000    0.005    0.000 {built-in method builtins.hash}
      470    0.001    0.000    0.001    0.000 {built-in method builtins.id}
716582/714302    0.683    0.000    1.554    0.000 {built-in method builtins.isinstance}
    15923    0.007    0.000    0.007    0.000 {built-in method builtins.issubclass}
      420    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
630262/612007    0.229    0.000    0.242    0.000 {built-in method builtins.len}
   501122    1.385    0.000    1.771    0.000 {built-in method builtins.max}
     5057    0.006    0.000    0.006    0.000 {built-in method builtins.min}
  693/609    0.001    0.000    0.008    0.000 {built-in method builtins.next}
        3    0.002    0.001    0.002    0.001 {built-in method builtins.print}
       50    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
       45    0.000    0.000    0.000    0.000 {built-in method builtins.round}
      395    0.000    0.000    0.002    0.000 {built-in method builtins.setattr}
    10805    0.015    0.000    0.015    0.000 {built-in method builtins.sorted}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
       22    0.000    0.000    0.000    0.000 {method 'set' of '_contextvars.ContextVar' objects}
       22    0.000    0.000    0.000    0.000 {method 'reset' of '_contextvars.ContextVar' objects}
        2    0.000    0.000    0.000    0.000 {built-in method sys._current_frames}
        2    0.000    0.000    0.000    0.000 {built-in method sys.exc_info}
      236    0.000    0.000    0.000    0.000 {built-in method sys.intern}
       54    0.000    0.000    0.000    0.000 {built-in method zlib.crc32}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 {built-in method PIL._imagingtk.tkinit}
        1    0.014    0.014    0.014    0.014 {built-in method matplotlib.backends._tkagg.blit}
        1    0.000    0.000    0.000    0.000 {built-in method matplotlib.backends._tkagg.enable_dpi_awareness}
        1    0.000    0.000    0.000    0.000 {built-in method matplotlib._c_internal_utils.display_is_valid}
        1    0.000    0.000    0.000    0.000 {built-in method matplotlib._c_internal_utils.Win32_GetCurrentProcessExplicitAppUserModelID}
        2    0.000    0.000    0.000    0.000 {built-in method matplotlib._c_internal_utils.Win32_GetForegroundWindow}
